timestamp,feat_0,feat_1,feat_2,feat_3,subsystem
2026-01-01 12:00:00.000,0.029721197271653295,0.36505252524767,0.35894191273349685,0.07569073284212248,guidance
2026-01-01 12:00:00.100,0.5226628043970916,0.6839964462707337,0.3543196341278855,0.10206801777294552,guidance
2026-01-01 12:00:00.200,0.8328651050668882,0.4678683787492145,0.4821464903262048,0.5100270940708285,guidance
2026-01-01 12:00:00.300,0.611906923369721,0.4674088264710447,0.6184156569638357,1.0692535887289003,guidance
2026-01-01 12:00:00.400,0.41072566445582803,0.6241977841212675,1.2000635967566624,1.5659116401168702,guidance
2026-01-01 12:00:00.500,0.6308906194657652,1.0673661527534468,1.5732578011976748,1.5097773001380677,guidance
2026-01-01 12:00:00.600,1.1784536750901282,1.5389052736503754,1.5111679262416609,0.8559810611579337,guidance
2026-01-01 12:00:00.700,1.564759192303747,1.5445673775226048,0.9036332171290671,0.2557127344230361,guidance
2026-01-01 12:00:00.800,1.5215176860753599,1.0182442054763414,0.3286236059156435,-0.09644518613961682,guidance
2026-01-01 12:00:00.900,1.0854705462322558,0.4980502458793287,0.08582212204463431,-0.287453098687863,guidance
2026-01-01 12:00:01.000,0.8124012949322282,0.34553238460461566,0.032559418946562585,-0.3074033606505183,guidance
2026-01-01 12:00:01.100,0.7365234240995343,0.5534317354040963,-0.0806429692146739,-0.701413499902087,guidance
2026-01-01 12:00:01.200,1.0532277612754437,0.5681538657742332,-0.4314428921156109,-1.1712339222884114,guidance
2026-01-01 12:00:01.300,1.1315421585543355,0.16420764493524387,-1.0519417531211073,-1.4840418685808803,guidance
2026-01-01 12:00:01.400,0.8093459296619946,-0.552004425460086,-1.5365929813642525,-1.3365573252604348,guidance
2026-01-01 12:00:01.500,0.2933091577341639,-1.16375046477822,-1.4927612790831661,-0.6381566245146044,guidance
2026-01-01 12:00:01.600,-0.24222689031221514,-1.112460870238564,-1.1627000913176637,0.08545163825054711,guidance
2026-01-01 12:00:01.700,-0.2570055625585453,-1.0107724967552085,-0.602019491865714,0.4581893818873373,guidance
2026-01-01 12:00:01.800,-0.21053003892062716,-0.7247847456368702,-0.32507774326979066,0.4937138574451283,guidance
2026-01-01 12:00:01.900,-0.14562875577716677,-0.9035260478009312,-0.3529617751687376,0.4795183513637951,guidance
2026-01-01 12:00:02.000,-0.43419578050275326,-1.308194741160522,-0.41502883757433096,0.8176406434050025,guidance
2026-01-01 12:00:02.100,-1.0561941406397346,-1.4056365634828982,0.1530590923769187,1.3359602941774091,guidance
2026-01-01 12:00:02.200,-1.4439702631580125,-1.0258613947150392,0.85267284464932,1.4433484683609585,guidance
2026-01-01 12:00:02.300,-1.3888209698255023,-0.4284032337249226,1.4389824158622324,1.0850045014918515,guidance
2026-01-01 12:00:02.400,-1.0218079846437664,0.1439392385001581,1.3128667411048631,0.2886703442338383,guidance
2026-01-01 12:00:02.500,-0.7442877080490247,0.3075889156509944,1.0336448389004431,-0.4277252921448512,guidance
2026-01-01 12:00:02.600,-1.0017491220738812,0.06320656212202372,0.6280285633290593,-0.8238308215096785,guidance
2026-01-01 12:00:02.700,-1.4157673902195151,0.21019247072506758,0.8204685392659258,-0.7380205259777963,guidance
2026-01-01 12:00:02.800,-1.4201719966108,0.6818084117119458,0.8650267683713385,-0.7514763386318994,guidance
2026-01-01 12:00:02.900,-1.126588877426846,1.2136883470782602,0.8022575660512602,-1.014744669336176,guidance
2026-01-01 12:00:03.000,-0.5428679114988872,1.6461074007833787,0.18268544707878986,-1.3920751418075967,guidance
2026-01-01 12:00:03.100,-0.13426602926705983,1.4128686829107444,-0.6215372352745647,-1.2967301722909697,guidance
2026-01-01 12:00:03.200,-0.2020047053123451,0.9110898052593088,-1.0191712073741357,-0.8602318281686776,guidance
2026-01-01 12:00:03.300,-0.36608761543010654,0.6291928442429884,-1.209617293411354,0.04142079145529202,guidance
2026-01-01 12:00:03.400,-0.2786126248933828,0.771492205034426,-0.8040054470105943,0.7183821605592091,guidance
2026-01-01 12:00:03.500,0.29522287113972806,0.9518406280818018,-0.7894224233102102,0.9292789979590245,guidance
2026-01-01 12:00:03.600,0.8967816997330619,0.7950319210716161,-0.9859020254007159,0.8156566124335406,guidance
2026-01-01 12:00:03.700,1.2146770160881406,0.20803195585794218,-1.1988430289022534,0.5967851931337553,guidance
2026-01-01 12:00:03.800,1.0232627556715608,-0.4310622812685493,-1.0810669164018916,0.9875894271248653,guidance
2026-01-01 12:00:03.900,0.7563151223695855,-0.8601541235596666,-0.5289842808651533,1.263462432259173,guidance
2026-01-01 12:00:04.000,0.6594876203774352,-0.8514919341558256,0.2759573068963785,1.1008012739002873,guidance
2026-01-01 12:00:04.100,1.040637152954329,-0.5842090206301168,0.7615254609517276,0.3743838429223621,guidance
2026-01-01 12:00:04.200,1.5002369128739688,-0.70674274375406,0.7958874730643595,-0.4000515904293825,guidance
2026-01-01 12:00:04.300,1.5778144439777562,-1.125406839692963,0.7308550986949465,-0.9297483926890029,guidance
2026-01-01 12:00:04.400,1.18063070528606,-1.5182742135326142,0.728100476109012,-1.0705745093572303,guidance
2026-01-01 12:00:04.500,0.7226369690310985,-1.5056714094237285,1.0526918742479519,-0.8592882213797867,guidance
2026-01-01 12:00:04.600,0.43677947337201617,-1.0160332901707927,1.501880618005109,-0.8105133367280567,guidance
2026-01-01 12:00:04.700,0.6446201148983051,-0.5050947609254127,1.2699596753759466,-1.0218912366100268,guidance
2026-01-01 12:00:04.800,0.746498664751604,-0.22838778950949043,0.7722672232250708,-1.0799751238705184,guidance
2026-01-01 12:00:04.900,0.5915807532065273,-0.23875907786675282,0.10073418806558604,-0.8516666669411715,guidance
2026-01-01 12:00:05.000,-0.004683319593858831,-0.38078693342955594,-0.34405175061256515,0.029306673945822113,guidance
2026-01-01 12:00:05.100,-0.5941035504897617,0.015142176353455439,-0.3895738156201141,0.713031007072054,guidance
2026-01-01 12:00:05.200,-0.8355838091003132,0.6256756274154378,-0.4039636829907809,1.1880291226053492,guidance
2026-01-01 12:00:05.300,-0.717252257377294,1.0913755428452465,-0.6063543817990136,1.1526978651346467,guidance
2026-01-01 12:00:05.400,-0.4350231453160271,1.3157777493354967,-1.1779496474662992,0.794869286158432,guidance
2026-01-01 12:00:05.500,-0.6568760538846712,1.1206006938291915,-1.5642607659806242,0.8041207901990772,guidance
2026-01-01 12:00:05.600,-1.1597460741203187,0.7916041954521276,-1.4806838652674468,0.8252289657513873,guidance
2026-01-01 12:00:05.700,-1.5756146246785339,0.7987589244141855,-0.9176135658341691,0.8768492254060674,guidance
2026-01-01 12:00:05.800,-1.5454294341072181,1.090508612218437,-0.3514791649902851,0.48584595997429897,guidance
2026-01-01 12:00:05.900,-1.139177600181691,1.2952270930058463,-0.08241196886630536,-0.34012651335597693,guidance
2026-01-01 12:00:06.000,-0.7148040725283745,1.0157984703328815,-0.11725282301165754,-1.0389165219052146,guidance
2026-01-01 12:00:06.100,-0.6849362735526873,0.4252816494903084,-0.03353477641562556,-1.4143457459661053,guidance
2026-01-01 12:00:06.200,-0.9725264375587112,-0.23853046562022942,0.37125043070511693,-1.232355818743742,guidance
2026-01-01 12:00:06.300,-1.141215561410684,-0.42445628440564054,1.0908667699867653,-0.7870131594319706,guidance
2026-01-01 12:00:06.400,-0.8794313877766361,-0.3089473905577069,1.482977042939861,-0.6618403185218312,guidance
2026-01-01 12:00:06.500,-0.18338995805364583,-0.24487892368536973,1.473668902353498,-0.8212446078979642,guidance
2026-01-01 12:00:06.600,0.2838731736570615,-0.6032847666731993,1.035352057929836,-0.6801070035416116,guidance
2026-01-01 12:00:06.700,0.39249106144823553,-1.273624426290168,0.5878867553372387,-0.1773235783467168,guidance
2026-01-01 12:00:06.800,0.20626424531609083,-1.5912289914398352,0.4719227694883459,0.7597566112602323,guidance
2026-01-01 12:00:06.900,0.13455480215090512,-1.4579167916548896,0.5234999100289538,1.365658016038019,guidance
2026-01-01 12:00:07.000,0.492313075974388,-0.9336248127178248,0.40566412931968915,1.4118453988438757,guidance
2026-01-01 12:00:07.100,1.0395917041277742,-0.5305136887092373,-0.16157223591245087,1.0361081864776727,guidance
2026-01-01 12:00:07.200,1.4017033151237992,-0.6139848496580329,-0.8094640975093965,0.6546289518597472,guidance
2026-01-01 12:00:07.300,1.3382010671397804,-0.7380615547356846,-1.3466034122283876,0.570444459074039,guidance
2026-01-01 12:00:07.400,0.9600087495176137,-0.6791706391125053,-1.350171976643736,0.5782587784682596,guidance
2026-01-01 12:00:07.500,0.8015050430661355,-0.09339421612053028,-1.081976627511905,0.35743340430685655,guidance
2026-01-01 12:00:07.600,1.0094728834095852,0.521430136753223,-0.6903447672132521,-0.23605465184237065,guidance
2026-01-01 12:00:07.700,1.3766879170711566,1.0205767177894298,-0.7685533415216375,-0.9623219891273032,guidance
2026-01-01 12:00:07.800,1.4265262569880885,1.0672670847709644,-1.020583010903117,-1.4616170406711504,guidance
2026-01-01 12:00:07.900,1.1425029193293268,0.7945743756234078,-0.7899908685505134,-1.4768881104622367,guidance
2026-01-01 12:00:08.000,0.40950156715804575,0.7897938571000509,-0.17084189118700566,-0.9414266212429288,guidance
2026-01-01 12:00:08.100,0.07580836125278899,1.0251582444110436,0.5694176310514854,-0.5927590919374534,guidance
2026-01-01 12:00:08.200,0.14380531619147108,1.4644299696881298,1.067369841769133,-0.3559591663870475,guidance
2026-01-01 12:00:08.300,0.2452107881013613,1.47934692900328,1.187542828432595,-0.31664643811985277,guidance
2026-01-01 12:00:08.400,0.2978706210471681,1.013095459133393,0.8958166382009408,-0.07723824078981092,guidance
2026-01-01 12:00:08.500,-0.20921884454800846,0.49289390007757317,0.7920777613794266,0.5442821262431495,guidance
2026-01-01 12:00:08.600,-0.8926015877366076,0.05928301951843006,1.0227711774842094,1.1648481696370512,guidance
